anio,mes,producto,unidad,usd,usd_kg
2020,Marzo,Cebolla Colorada Seca y Limpia de Primera,Quintal,17.76,0.39
2020,Marzo,Cebolla Perla Seca y Limpia de Primera,Quintal,14.5,0.32
2020,Marzo,Cerdo en Pie para Faenamiento,Libra,0.72,1.6
2020,Marzo,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,14.76,0.3
2020,Marzo,Frutilla,Caja de 10 lb,3.79,0.83
2020,Marzo,Huevo Mediano,Cubeta de 30 huevos,2.53,
2020,Marzo,Leche Cruda,Litro,0.42,
2020,Marzo,Limón,Saco aprox. 80 lb,11.5,0.32
2020,Marzo,Maíz Suave Choclo ,Bulto aprox. 110 lb,15.58,0.31
2020,Marzo,Maracuyá,Kilogramo,0.26,0.26
2020,Marzo,Mora,Canasta aprox. 20 lb,11.99,1.32
2020,Marzo,Naranjilla Híbrida,Caja aprox. 35 lb,13.79,0.87
2020,Marzo,Palma de Aceite,Tonelada Métrica,116.82,0.12
2020,Marzo,Palmito,Tallo aprox. 3 lb,0.33,0.24
2020,Marzo,Panela en Bloque,Quintal,34.14,0.75
2020,Marzo,Panela Granulada,Quintal,35.0,0.77
2020,Marzo,Papa Superchola,Quintal,12.41,0.27
2020,Marzo,Pimiento,Saco aprox. 80 lb,20.16,0.55
2020,Marzo,Piña MD-2,Kilogramo,0.39,0.39
2020,Marzo,Piña Nacional,Kilogramo,0.51,0.51
2020,Marzo,Pitahaya,Kilogramo,0.83,0.83
2020,Marzo,Plátano Barraganete,Racimo aprox. 50 lb,1.25,0.06
2020,Marzo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,2.82,0.12
2020,Marzo,Plátano Dominico,Racimo aprox. 50 lb,0.96,0.04
2020,Marzo,Pollo en Pie,Libra,0.8,1.77
2020,Marzo,Tomate de Árbol,Saco aprox. 80 lb,34.62,0.95
2020,Marzo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.34,0.46
2020,Marzo,Yuca Amarga,Funda aprox. 150 lb,15.04,0.22
2020,Marzo,Yuca Bolona Blanca,Funda aprox. 150 lb,10.38,0.15
2020,Abril,Arroz Cáscara,Saca aprox. 200 lb,36.43,0.4
2020,Abril,Arveja Tierna en Vaina,Bulto aprox. 110 lb,30.72,0.61
2020,Abril,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Abril,Banano Cavendish Enano,Caja aprox. 43 lb,2.0,0.1
2020,Abril,Banano Cavendish Spot,Caja aprox. 43 lb,2.86,0.15
2020,Abril,Brócoli,Kilogramo,0.28,0.28
2020,Abril,Cacao CCN51 Almendra Seca,Quintal,81.67,1.8
2020,Abril,Cacao Fino de Aroma Almendra Seca,Quintal,84.31,1.85
2020,Abril,Café Arábigo Grano Oro,Quintal,115.0,2.53
2020,Abril,Café Robusta Cereza,Quintal,11.38,0.25
2020,Abril,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.79,0.03
2020,Abril,Cebolla Colorada Seca y Limpia de Primera,Quintal,58.64,1.29
2020,Abril,Cebolla Perla Seca y Limpia de Primera,Quintal,34.06,0.75
2020,Abril,Cerdo en Pie para Faenamiento,Libra,0.72,1.58
2020,Abril,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,20.52,0.41
2020,Abril,Frutilla,Caja de 10 lb,2.96,0.65
2020,Abril,Huevo Mediano,Cubeta de 30 huevos,2.68,
2020,Abril,Leche Cruda,Litro,0.42,
2020,Abril,Limón,Saco aprox. 80 lb,13.37,0.37
2020,Abril,Maíz Duro Seco,Quintal,13.35,0.29
2020,Abril,Maíz Suave Choclo ,Bulto aprox. 110 lb,16.53,0.33
2020,Abril,Maracuyá,Kilogramo,0.25,0.25
2020,Abril,Mora,Canasta aprox. 20 lb,13.16,1.45
2020,Abril,Naranjilla Híbrida,Caja aprox. 35 lb,11.39,0.72
2020,Abril,Palma de Aceite,Tonelada Métrica,100.64,0.1
2020,Abril,Palmito,Tallo aprox. 3 lb,0.31,0.23
2020,Abril,Panela en Bloque,Quintal,34.38,0.76
2020,Abril,Panela Granulada,Quintal,41.52,0.91
2020,Abril,Papa Superchola,Quintal,12.07,0.27
2020,Abril,Pimiento,Saco aprox. 80 lb,18.44,0.51
2020,Abril,Piña MD-2,Kilogramo,0.3,0.3
2020,Abril,Piña Nacional,Kilogramo,0.51,0.51
2020,Abril,Pitahaya,Kilogramo,1.25,1.25
2020,Abril,Plátano Barraganete,Racimo aprox. 50 lb,1.25,0.06
2020,Abril,Plátano Barraganete de Exportación,Caja aprox. 50 lb,2.95,0.13
2020,Abril,Plátano Dominico,Racimo aprox. 50 lb,1.0,0.04
2020,Abril,Pollo en Pie,Libra,0.69,1.52
2020,Abril,Tomate de Árbol,Saco aprox. 80 lb,35.45,0.97
2020,Abril,Tomate Riñón de Invernadero,Caja aprox. 35 lb,10.77,0.68
2020,Abril,Yuca Amarga,Funda aprox. 150 lb,14.96,0.22
2020,Abril,Yuca Bolona Blanca,Funda aprox. 150 lb,11.51,0.17
2020,Mayo,Arroz Cáscara,Saca aprox. 200 lb,36.54,0.4
2020,Mayo,Arveja Tierna en Vaina,Bulto aprox. 110 lb,29.2,0.58
2020,Mayo,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Mayo,Banano Cavendish Enano,Caja aprox. 43 lb,2.88,0.15
2020,Mayo,Banano Cavendish Spot,Caja aprox. 43 lb,3.87,0.2
2020,Mayo,Brócoli,Kilogramo,0.28,0.28
2020,Mayo,Cacao CCN51 Almendra Seca,Quintal,92.95,2.04
2020,Mayo,Cacao Fino de Aroma Almendra Seca,Quintal,93.56,2.06
2020,Mayo,Café Arábigo Grano Oro,Quintal,116.0,2.55
2020,Mayo,Café Robusta Cereza,Quintal,11.52,0.25
2020,Mayo,Caña de Azúcar Tallo Fresco,Tonelada Métrica,32.65,0.03
2020,Mayo,Cebolla Colorada Seca y Limpia de Primera,Quintal,49.4,1.09
2020,Mayo,Cebolla Perla Seca y Limpia de Primera,Quintal,34.28,0.75
2020,Mayo,Cerdo en Pie para Faenamiento,Libra,0.72,1.58
2020,Mayo,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,18.38,0.37
2020,Mayo,Frutilla,Caja de 10 lb,3.71,0.82
2020,Mayo,Huevo Mediano,Cubeta de 30 huevos,2.83,
2020,Mayo,Leche Cruda,Litro,0.42,
2020,Mayo,Limón,Saco aprox. 80 lb,14.71,0.4
2020,Mayo,Maíz Duro Seco,Quintal,12.9,0.28
2020,Mayo,Maíz Suave Choclo ,Bulto aprox. 110 lb,16.39,0.33
2020,Mayo,Maracuyá,Kilogramo,0.25,0.25
2020,Mayo,Mora,Canasta aprox. 20 lb,13.81,1.52
2020,Mayo,Naranja,Ciento aprox. 50 lb,3.34,0.15
2020,Mayo,Naranjilla Híbrida,Caja aprox. 35 lb,10.67,0.67
2020,Mayo,Palma de Aceite,Tonelada Métrica,78.53,0.08
2020,Mayo,Palmito,Tallo aprox. 3 lb,0.31,0.23
2020,Mayo,Panela en Bloque,Quintal,37.4,0.82
2020,Mayo,Panela Granulada,Quintal,40.12,0.88
2020,Mayo,Papa Superchola,Quintal,10.94,0.24
2020,Mayo,Pimiento,Saco aprox. 80 lb,17.71,0.49
2020,Mayo,Piña MD-2,Kilogramo,0.31,0.31
2020,Mayo,Piña Nacional,Kilogramo,0.51,0.51
2020,Mayo,Pitahaya,Kilogramo,3.41,3.41
2020,Mayo,Plátano Barraganete,Racimo aprox. 50 lb,1.56,0.07
2020,Mayo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.66,0.16
2020,Mayo,Plátano Dominico,Racimo aprox. 50 lb,1.25,0.06
2020,Mayo,Pollo en Pie,Libra,0.64,1.4
2020,Mayo,Tomate de Árbol,Saco aprox. 80 lb,29.92,0.82
2020,Mayo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,8.24,0.52
2020,Mayo,Yuca Amarga,Funda aprox. 150 lb,12.14,0.18
2020,Mayo,Yuca Bolona Blanca,Funda aprox. 150 lb,10.61,0.16
2020,Junio,Arroz Cáscara,Saca aprox. 200 lb,37.67,0.41
2020,Junio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,26.59,0.53
2020,Junio,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Junio,Banano Cavendish Enano,Caja aprox. 43 lb,3.13,0.16
2020,Junio,Banano Cavendish Spot,Caja aprox. 43 lb,3.56,0.18
2020,Junio,Brócoli,Kilogramo,0.28,0.28
2020,Junio,Cacao CCN51 Almendra Seca,Quintal,91.82,2.02
2020,Junio,Cacao Fino de Aroma Almendra Seca,Quintal,93.01,2.05
2020,Junio,Café Arábigo Grano Oro,Quintal,116.0,2.55
2020,Junio,Café Robusta Cereza,Quintal,11.7,0.26
2020,Junio,Caña de Azúcar Tallo Fresco,Tonelada Métrica,33.03,0.03
2020,Junio,Cebolla Colorada Seca y Limpia de Primera,Quintal,32.66,0.72
2020,Junio,Cebolla Perla Seca y Limpia de Primera,Quintal,28.97,0.64
2020,Junio,Cerdo en Pie para Faenamiento,Libra,0.76,1.66
2020,Junio,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,12.73,0.25
2020,Junio,Frutilla,Caja de 10 lb,4.65,1.02
2020,Junio,Huevo Mediano,Cubeta de 30 huevos,2.37,
2020,Junio,Leche Cruda,Litro,0.41,
2020,Junio,Limón,Saco aprox. 80 lb,21.61,0.59
2020,Junio,Maíz Duro Seco,Quintal,13.41,0.29
2020,Junio,Maíz Suave Choclo ,Bulto aprox. 110 lb,16.0,0.32
2020,Junio,Maracuyá,Kilogramo,0.28,0.28
2020,Junio,Mora,Canasta aprox. 20 lb,11.86,1.3
2020,Junio,Naranja,Ciento aprox. 50 lb,2.95,0.13
2020,Junio,Naranjilla Híbrida,Caja aprox. 35 lb,10.47,0.66
2020,Junio,Palma de Aceite,Tonelada Métrica,75.9,0.08
2020,Junio,Palmito,Tallo aprox. 3 lb,0.31,0.23
2020,Junio,Panela en Bloque,Quintal,36.05,0.79
2020,Junio,Panela Granulada,Quintal,38.19,0.84
2020,Junio,Papa Superchola,Quintal,11.65,0.26
2020,Junio,Pimiento,Saco aprox. 80 lb,19.48,0.54
2020,Junio,Piña MD-2,Kilogramo,0.33,0.33
2020,Junio,Piña Nacional,Kilogramo,0.45,0.45
2020,Junio,Pitahaya,Kilogramo,4.0,4.0
2020,Junio,Plátano Barraganete,Racimo aprox. 50 lb,2.19,0.1
2020,Junio,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.25,0.23
2020,Junio,Plátano Dominico,Racimo aprox. 50 lb,1.5,0.07
2020,Junio,Pollo en Pie,Libra,0.97,2.13
2020,Junio,Tomate de Árbol,Saco aprox. 80 lb,22.82,0.63
2020,Junio,Tomate Riñón de Invernadero,Caja aprox. 35 lb,8.31,0.52
2020,Junio,Yuca Amarga,Funda aprox. 150 lb,11.02,0.16
2020,Junio,Yuca Bolona Blanca,Funda aprox. 150 lb,7.65,0.11
2020,Julio,Arroz Cáscara,Saca aprox. 200 lb,37.58,0.41
2020,Julio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,25.5,0.51
2020,Julio,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Julio,Banano Cavendish Enano,Caja aprox. 43 lb,2.8,0.14
2020,Julio,Banano Cavendish Spot,Caja aprox. 43 lb,3.21,0.16
2020,Julio,Brócoli,Kilogramo,0.29,0.29
2020,Julio,Cacao CCN51 Almendra Seca,Quintal,82.47,1.81
2020,Julio,Cacao Fino de Aroma Almendra Seca,Quintal,84.55,1.86
2020,Julio,Café Arábigo Grano Oro,Quintal,116.0,2.55
2020,Julio,Café Robusta Cereza,Quintal,11.89,0.26
2020,Julio,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.6,0.03
2020,Julio,Cebolla Colorada Seca y Limpia de Primera,Quintal,22.74,0.5
2020,Julio,Cebolla Perla Seca y Limpia de Primera,Quintal,24.25,0.53
2020,Julio,Cerdo en Pie para Faenamiento,Libra,0.76,1.66
2020,Julio,Fréjol Amarillo Seco,Quintal,87.5,1.93
2020,Julio,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,13.21,0.26
2020,Julio,Frutilla,Caja de 10 lb,4.56,1.0
2020,Julio,Huevo Mediano,Cubeta de 30 huevos,2.28,
2020,Julio,Leche Cruda,Litro,0.41,
2020,Julio,Limón,Saco aprox. 80 lb,31.23,0.86
2020,Julio,Maíz Duro Seco,Quintal,13.88,0.31
2020,Julio,Maíz Suave Choclo ,Bulto aprox. 110 lb,9.53,0.19
2020,Julio,Maracuyá,Kilogramo,0.28,0.28
2020,Julio,Mora,Canasta aprox. 20 lb,11.63,1.28
2020,Julio,Naranja,Ciento aprox. 50 lb,2.82,0.12
2020,Julio,Naranjilla Híbrida,Caja aprox. 35 lb,11.19,0.7
2020,Julio,Palma de Aceite,Tonelada Métrica,105.92,0.11
2020,Julio,Palmito,Tallo aprox. 3 lb,0.32,0.23
2020,Julio,Panela en Bloque,Quintal,33.63,0.74
2020,Julio,Panela Granulada,Quintal,38.14,0.84
2020,Julio,Papa Superchola,Quintal,11.37,0.25
2020,Julio,Pimiento,Saco aprox. 80 lb,16.21,0.45
2020,Julio,Piña MD-2,Kilogramo,0.33,0.33
2020,Julio,Piña Nacional,Kilogramo,0.45,0.45
2020,Julio,Pitahaya,Kilogramo,2.41,2.41
2020,Julio,Plátano Barraganete,Racimo aprox. 50 lb,2.5,0.11
2020,Julio,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.66,0.25
2020,Julio,Plátano Dominico,Racimo aprox. 50 lb,2.33,0.1
2020,Julio,Pollo en Pie,Libra,0.97,2.14
2020,Julio,Tomate de Árbol,Saco aprox. 80 lb,23.28,0.64
2020,Julio,Tomate Riñón de Invernadero,Caja aprox. 35 lb,9.3,0.58
2020,Julio,Yuca Amarga,Funda aprox. 150 lb,6.52,0.1
2020,Julio,Yuca Bolona Blanca,Funda aprox. 150 lb,8.12,0.12
2020,Agosto,Arroz Cáscara,Saca aprox. 200 lb,33.87,0.37
2020,Agosto,Arveja Tierna en Vaina,Bulto aprox. 110 lb,19.81,0.4
2020,Agosto,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Agosto,Banano Cavendish Enano,Caja aprox. 43 lb,2.32,0.12
2020,Agosto,Banano Cavendish Spot,Caja aprox. 43 lb,3.03,0.15
2020,Agosto,Brócoli,Kilogramo,0.29,0.29
2020,Agosto,Cacao CCN51 Almendra Seca,Quintal,88.91,1.96
2020,Agosto,Cacao Fino de Aroma Almendra Seca,Quintal,89.52,1.97
2020,Agosto,Café Arábigo Grano Oro,Quintal,116.0,2.55
2020,Agosto,Café Robusta Cereza,Quintal,11.94,0.26
2020,Agosto,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.55,0.03
2020,Agosto,Cebolla Colorada Seca y Limpia de Primera,Quintal,17.7,0.39
2020,Agosto,Cebolla Perla Seca y Limpia de Primera,Quintal,18.71,0.41
2020,Agosto,Cerdo en Pie para Faenamiento,Libra,0.72,1.59
2020,Agosto,Fréjol Amarillo Seco,Quintal,94.32,2.07
2020,Agosto,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,13.76,0.28
2020,Agosto,Frutilla,Caja de 10 lb,4.03,0.89
2020,Agosto,Huevo Mediano,Cubeta de 30 huevos,2.49,
2020,Agosto,Leche Cruda,Litro,0.4,
2020,Agosto,Limón,Saco aprox. 80 lb,32.24,0.89
2020,Agosto,Maíz Duro Seco,Quintal,14.26,0.31
2020,Agosto,Maíz Suave Choclo ,Bulto aprox. 110 lb,11.96,0.24
2020,Agosto,Maracuyá,Kilogramo,0.21,0.21
2020,Agosto,Mora,Canasta aprox. 20 lb,9.15,1.01
2020,Agosto,Naranja,Ciento aprox. 50 lb,2.86,0.13
2020,Agosto,Naranjilla Híbrida,Caja aprox. 35 lb,10.2,0.64
2020,Agosto,Palma de Aceite,Tonelada Métrica,129.77,0.13
2020,Agosto,Palmito,Tallo aprox. 3 lb,0.33,0.24
2020,Agosto,Panela en Bloque,Quintal,33.62,0.74
2020,Agosto,Panela Granulada,Quintal,36.94,0.81
2020,Agosto,Papa Superchola,Quintal,10.83,0.24
2020,Agosto,Pimiento,Saco aprox. 80 lb,12.21,0.34
2020,Agosto,Piña MD-2,Kilogramo,0.33,0.33
2020,Agosto,Piña Nacional,Kilogramo,0.45,0.45
2020,Agosto,Pitahaya,Kilogramo,2.42,2.42
2020,Agosto,Plátano Barraganete,Racimo aprox. 50 lb,3.75,0.17
2020,Agosto,Plátano Barraganete de Exportación,Caja aprox. 50 lb,7.54,0.33
2020,Agosto,Plátano Dominico,Racimo aprox. 50 lb,2.67,0.12
2020,Agosto,Pollo en Pie,Libra,0.75,1.65
2020,Agosto,Quinua,Quintal,53.85,1.18
2020,Agosto,Tomate de Árbol,Saco aprox. 80 lb,23.47,0.65
2020,Agosto,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.65,0.48
2020,Agosto,Yuca Amarga,Funda aprox. 150 lb,6.63,0.1
2020,Agosto,Yuca Bolona Blanca,Funda aprox. 150 lb,6.92,0.1
2020,Septiembre,Arroz Cáscara,Saca aprox. 200 lb,29.1,0.32
2020,Septiembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,17.42,0.35
2020,Septiembre,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Septiembre,Banano Cavendish Enano,Caja aprox. 43 lb,4.95,0.25
2020,Septiembre,Banano Cavendish Spot,Caja aprox. 43 lb,5.43,0.28
2020,Septiembre,Brócoli,Kilogramo,0.29,0.29
2020,Septiembre,Cacao CCN51 Almendra Seca,Quintal,97.85,2.15
2020,Septiembre,Cacao Fino de Aroma Almendra Seca,Quintal,97.39,2.14
2020,Septiembre,Café Arábigo Grano Oro,Quintal,114.5,2.52
2020,Septiembre,Café Robusta Cereza,Quintal,11.98,0.26
2020,Septiembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.25,0.03
2020,Septiembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,14.52,0.32
2020,Septiembre,Cebolla Perla Seca y Limpia de Primera,Quintal,15.17,0.33
2020,Septiembre,Cerdo en Pie para Faenamiento,Libra,0.71,1.56
2020,Septiembre,Fréjol Amarillo Seco,Quintal,91.68,2.02
2020,Septiembre,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,18.79,0.38
2020,Septiembre,Frutilla,Caja de 10 lb,4.16,0.91
2020,Septiembre,Haba Tierna en Vaina,Saco aprox. 85 lb,8.73,0.23
2020,Septiembre,Huevo Mediano,Cubeta de 30 huevos,2.31,
2020,Septiembre,Leche Cruda,Litro,0.4,
2020,Septiembre,Limón,Saco aprox. 80 lb,27.39,0.75
2020,Septiembre,Maíz Duro Seco,Quintal,14.42,0.32
2020,Septiembre,Maíz Suave Choclo ,Bulto aprox. 110 lb,12.88,0.26
2020,Septiembre,Maracuyá,Kilogramo,0.23,0.23
2020,Septiembre,Mora,Canasta aprox. 20 lb,8.1,0.89
2020,Septiembre,Naranja,Ciento aprox. 50 lb,4.51,0.2
2020,Septiembre,Naranjilla Híbrida,Caja aprox. 35 lb,8.98,0.56
2020,Septiembre,Palma de Aceite,Tonelada Métrica,145.36,0.15
2020,Septiembre,Palmito,Tallo aprox. 3 lb,0.33,0.24
2020,Septiembre,Panela en Bloque,Quintal,36.29,0.8
2020,Septiembre,Panela Granulada,Quintal,35.66,0.78
2020,Septiembre,Papa Superchola,Quintal,9.46,0.21
2020,Septiembre,Pimiento,Saco aprox. 80 lb,8.31,0.23
2020,Septiembre,Piña MD-2,Kilogramo,0.33,0.33
2020,Septiembre,Piña Nacional,Kilogramo,0.41,0.41
2020,Septiembre,Pitahaya,Kilogramo,3.56,3.56
2020,Septiembre,Plátano Barraganete,Racimo aprox. 50 lb,5.0,0.22
2020,Septiembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,8.14,0.36
2020,Septiembre,Plátano Dominico,Racimo aprox. 50 lb,2.75,0.12
2020,Septiembre,Pollo en Pie,Libra,0.66,1.45
2020,Septiembre,Quinua,Quintal,52.5,1.16
2020,Septiembre,Tomate de Árbol,Saco aprox. 80 lb,23.44,0.64
2020,Septiembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,6.64,0.42
2020,Septiembre,Yuca Amarga,Funda aprox. 150 lb,6.23,0.09
2020,Septiembre,Yuca Bolona Blanca,Funda aprox. 150 lb,11.54,0.17
2020,Octubre,Arroz Cáscara,Saca aprox. 200 lb,28.18,0.31
2020,Octubre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,15.72,0.31
2020,Octubre,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Octubre,Banano Cavendish Enano,Caja aprox. 43 lb,3.88,0.2
2020,Octubre,Banano Cavendish Spot,Caja aprox. 43 lb,4.2,0.21
2020,Octubre,Brócoli,Kilogramo,0.29,0.29
2020,Octubre,Cacao CCN51 Almendra Seca,Quintal,91.58,2.01
2020,Octubre,Cacao Fino de Aroma Almendra Seca,Quintal,95.67,2.1
2020,Octubre,Café Arábigo Grano Oro,Quintal,111.5,2.45
2020,Octubre,Café Robusta Cereza,Quintal,12.33,0.27
2020,Octubre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.24,0.03
2020,Octubre,Cebolla Colorada Seca y Limpia de Primera,Quintal,13.67,0.3
2020,Octubre,Cebolla Perla Seca y Limpia de Primera,Quintal,15.94,0.35
2020,Octubre,Cerdo en Pie para Faenamiento,Libra,0.75,1.65
2020,Octubre,Fréjol Amarillo Seco,Quintal,103.43,2.28
2020,Octubre,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,19.15,0.38
2020,Octubre,Frutilla,Caja de 10 lb,5.03,1.11
2020,Octubre,Haba Tierna en Vaina,Saco aprox. 85 lb,6.62,0.17
2020,Octubre,Huevo Mediano,Cubeta de 30 huevos,2.35,
2020,Octubre,Leche Cruda,Litro,0.4,
2020,Octubre,Limón,Saco aprox. 80 lb,28.38,0.78
2020,Octubre,Maíz Duro Seco,Quintal,14.66,0.32
2020,Octubre,Maíz Suave Choclo ,Bulto aprox. 110 lb,11.98,0.24
2020,Octubre,Maracuyá,Kilogramo,0.21,0.21
2020,Octubre,Mora,Canasta aprox. 20 lb,9.47,1.04
2020,Octubre,Naranja,Ciento aprox. 50 lb,5.68,0.25
2020,Octubre,Naranjilla Híbrida,Caja aprox. 35 lb,9.01,0.57
2020,Octubre,Palma de Aceite,Tonelada Métrica,144.8,0.14
2020,Octubre,Palmito,Tallo aprox. 3 lb,0.33,0.24
2020,Octubre,Panela en Bloque,Quintal,35.29,0.78
2020,Octubre,Panela Granulada,Quintal,36.01,0.79
2020,Octubre,Papa Superchola,Quintal,8.49,0.19
2020,Octubre,Pimiento,Saco aprox. 80 lb,8.31,0.23
2020,Octubre,Piña MD-2,Kilogramo,0.36,0.36
2020,Octubre,Piña Nacional,Kilogramo,0.43,0.43
2020,Octubre,Pitahaya,Kilogramo,1.97,1.97
2020,Octubre,Plátano Barraganete,Racimo aprox. 50 lb,3.75,0.17
2020,Octubre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.2,0.23
2020,Octubre,Plátano Dominico,Racimo aprox. 50 lb,2.67,0.12
2020,Octubre,Pollo en Pie,Libra,0.63,1.4
2020,Octubre,Quinua,Quintal,56.0,1.23
2020,Octubre,Tomate de Árbol,Saco aprox. 80 lb,24.44,0.67
2020,Octubre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,4.33,0.27
2020,Octubre,Trigo,Quintal,19.5,0.43
2020,Octubre,Yuca Amarga,Funda aprox. 150 lb,6.06,0.09
2020,Octubre,Yuca Bolona Blanca,Funda aprox. 150 lb,13.85,0.2
2020,Noviembre,Arroz Cáscara,Saca aprox. 200 lb,27.93,0.31
2020,Noviembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,16.91,0.34
2020,Noviembre,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Noviembre,Banano Cavendish Enano,Caja aprox. 43 lb,5.08,0.26
2020,Noviembre,Banano Cavendish Spot,Caja aprox. 43 lb,5.56,0.28
2020,Noviembre,Brócoli,Kilogramo,0.29,0.29
2020,Noviembre,Cacao CCN51 Almendra Seca,Quintal,90.33,1.99
2020,Noviembre,Cacao Fino de Aroma Almendra Seca,Quintal,97.4,2.14
2020,Noviembre,Café Arábigo Grano Oro,Quintal,112.0,2.46
2020,Noviembre,Café Robusta Cereza,Quintal,12.53,0.28
2020,Noviembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.11,0.03
2020,Noviembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,7.79,0.17
2020,Noviembre,Cebolla Perla Seca y Limpia de Primera,Quintal,14.75,0.32
2020,Noviembre,Cerdo en Pie para Faenamiento,Libra,0.75,1.65
2020,Noviembre,Fréjol Amarillo Seco,Quintal,114.47,2.52
2020,Noviembre,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,20.65,0.41
2020,Noviembre,Frutilla,Caja de 10 lb,4.79,1.05
2020,Noviembre,Haba Tierna en Vaina,Saco aprox. 85 lb,4.99,0.13
2020,Noviembre,Huevo Mediano,Cubeta de 30 huevos,2.36,
2020,Noviembre,Leche Cruda,Litro,0.39,
2020,Noviembre,Limón,Saco aprox. 80 lb,29.39,0.81
2020,Noviembre,Maíz Duro Seco,Quintal,14.77,0.32
2020,Noviembre,Maíz Suave Choclo ,Bulto aprox. 110 lb,18.52,0.37
2020,Noviembre,Maracuyá,Kilogramo,0.29,0.29
2020,Noviembre,Mora,Canasta aprox. 20 lb,7.16,0.79
2020,Noviembre,Naranja,Ciento aprox. 50 lb,7.3,0.32
2020,Noviembre,Naranjilla Híbrida,Caja aprox. 35 lb,7.96,0.5
2020,Noviembre,Palma de Aceite,Tonelada Métrica,149.28,0.15
2020,Noviembre,Palmito,Tallo aprox. 3 lb,0.31,0.23
2020,Noviembre,Panela en Bloque,Quintal,33.38,0.73
2020,Noviembre,Panela Granulada,Quintal,35.73,0.79
2020,Noviembre,Papa Superchola,Quintal,8.37,0.18
2020,Noviembre,Pimiento,Saco aprox. 80 lb,12.99,0.36
2020,Noviembre,Piña MD-2,Kilogramo,0.36,0.36
2020,Noviembre,Piña Nacional,Kilogramo,0.51,0.51
2020,Noviembre,Pitahaya,Kilogramo,1.75,1.75
2020,Noviembre,Plátano Barraganete,Racimo aprox. 50 lb,1.88,0.08
2020,Noviembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.31,0.19
2020,Noviembre,Plátano Dominico,Racimo aprox. 50 lb,2.29,0.1
2020,Noviembre,Pollo en Pie,Libra,0.6,1.33
2020,Noviembre,Tomate de Árbol,Saco aprox. 80 lb,26.44,0.73
2020,Noviembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,4.9,0.31
2020,Noviembre,Trigo,Quintal,20.5,0.45
2020,Noviembre,Yuca Amarga,Funda aprox. 150 lb,8.03,0.12
2020,Noviembre,Yuca Bolona Blanca,Funda aprox. 150 lb,13.01,0.19
2020,Diciembre,Arroz Cáscara,Saca aprox. 200 lb,26.74,0.29
2020,Diciembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,29.05,0.58
2020,Diciembre,Banano Cavendish,Caja aprox. 43 lb,6.4,0.33
2020,Diciembre,Banano Cavendish Enano,Caja aprox. 43 lb,6.36,0.33
2020,Diciembre,Banano Cavendish Spot,Caja aprox. 43 lb,6.78,0.35
2020,Diciembre,Brócoli,Kilogramo,0.29,0.29
2020,Diciembre,Cacao CCN51 Almendra Seca,Quintal,95.8,2.11
